TGA;LA;FRU;2019;4;2;65;Limón indio;Orocuina;Mediano;Cien und (10 lb);160;200
TGA;LA;FRU;2019;4;2;65;Limón indio;Orocuina;Pequeño;Cien und (7 lb);100;120
TGA;LA;FRU;2019;4;2;65;Limón Persa;Comayagua;Grande;Cien und (30-35 lb);400;400
TGA;LA;FRU;2019;4;2;65;Limón Persa;Comayagua;Mediano;Cien und (20-25 lb);350;350
TGA;LA;FRU;2019;4;2;65;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 198;Unidad (0.25 lb);5;6
TGA;LA;FRU;2019;4;2;65;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 100;Unidad (0.50 lb);10;10
TGA;LA;FRU;2019;4;2;65;Maracuyá;Danlí;Mediano;Cien und (25 lb);400;450
TGA;LA;FRU;2019;4;2;65;Maracuyá;Danlí;Pequeño;Cien und (20 lb);300;300
TGA;LA;FRU;2019;4;2;65;Melón Cantaloupe tipo Harper;Choluteca;Pequeño;Unidad (2.5 lb);10;10
TGA;LA;FRU;2019;4;2;65;Mora;Lepaterique;;Libra;20;20
TGA;LA;FRU;2019;4;2;65;Nance ácido;Choluteca;Grande;Libra;25;30
TGA;LA;FRU;2019;4;2;65;Naranja agria;Choluteca;Mediano;Cien und (45-50 lb);400;450
TGA;LA;FRU;2019;4;2;65;Naranja de jugo;Güinope;Mixto;25 und (9 lb);25;25
TGA;LA;FRU;2019;4;2;65;Naranja de jugo;Güinope;Mixto;Cien und (35-40 lb);100;100
TGA;LA;FRU;2019;4;2;65;Papaya Maradol;Comayagua;Grande;Unidad (8 lb);25;30
TGA;LA;FRU;2019;4;2;65;Papaya Maradol;Comayagua;Mediano;Unidad (6 lb);20;20
TGA;LA;FRU;2019;4;2;65;Papaya Maradol;Comayagua;Pequeño;Unidad (4 lb);15;15
TGA;LA;FRU;2019;4;2;65;Piña Golden;Lago de Yojoa;Pequeño;Unidad (2.5 lb);20;20
TGA;LA;FRU;2019;4;2;65;Plátano maduro;Nicaragua;Mediano;Cien und (68 lb);500;520
TGA;LA;FRU;2019;4;2;65;Plátano verde;Nicaragua;Mediano;Cien und (68-72 lb);500;520
TGA;LA;FRU;2019;4;2;65;Sandía Mickey Lee;Choluteca;Grande;Unidad (14-15 lb);60;60
TGA;LA;FRU;2019;4;2;65;Sandía Mickey Lee;Choluteca;Mediano;Unidad (10-11 lb);50;50
TGA;LA;FRU;2019;4;2;65;Sandía Mickey Lee;Choluteca;Pequeño;Unidad (6-8 lb);40;40
TGA;LA;FRU;2019;4;2;65;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1 lb);10;10
TGA;LA;FRU;2019;4;2;65;Tamarindo con cáscara;Choluteca;;Saco (85 lb);400;500
TGA;LA;FRU;2019;4;2;65;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1.5 lb);20;20
TGA;LA;FRU;2019;4;2;65;Uva Red Globe, CAT 1;Chile;Mediano;Libra;50;50
TGA;LA;FRU;2019;4;3;66;Aguacate Hass;México;Grande;Caja plástica (6 kg);340;340
TGA;LA;FRU;2019;4;3;66;Aguacate Hass;México;Mediano;Caja plástica (6 kg);330;330
TGA;LA;FRU;2019;4;3;66;Aguacate Hass;México;Pequeño;Caja plástica (6 kg);320;320
TGA;LA;FRU;2019;4;3;66;Banano maduro;Guatemala;Mediano;Cien und (35 lb);80;80
TGA;LA;FRU;2019;4;3;66;Banano verde;Guatemala;Mediano;Cien und (35 lb);100;120
TGA;LA;FRU;2019;4;3;66;Carambola;Choluteca;Grande;Cien und (30 lb);200;200
TGA;LA;FRU;2019;4;3;66;Carambola;Choluteca;Mediano;Cien und (8-12 lb);100;120
TGA;LA;FRU;2019;4;3;66;Coco con agua;Tela;Mediano;Cien und (450-500 lb);800;1000
TGA;LA;FRU;2019;4;3;66;Coco seco;Tela;Mediano;Cien und (160 lb);1200;1200
TGA;LA;FRU;2019;4;3;66;Coco seco;Tela;Pequeño;Cien und (140 lb);1000;1000
TGA;LA;FRU;2019;4;3;66;Fresa;Guatemala;Mediano;Libra;35;35
TGA;LA;FRU;2019;4;3;66;Limón indio;Orocuina;Mediano;Cien und (10 lb);160;200
TGA;LA;FRU;2019;4;3;66;Limón indio;Orocuina;Pequeño;Cien und (7 lb);100;120
TGA;LA;FRU;2019;4;3;66;Limón Persa;Comayagua;Grande;Cien und (30-35 lb);400;400
TGA;LA;FRU;2019;4;3;66;Limón Persa;Comayagua;Mediano;Cien und (20-25 lb);350;350
TGA;LA;FRU;2019;4;3;66;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 198;Unidad (0.25 lb);5;6
TGA;LA;FRU;2019;4;3;66;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 100;Unidad (0.50 lb);10;10
TGA;LA;FRU;2019;4;3;66;Maracuyá;Danlí;Mediano;Cien und (25 lb);400;450
TGA;LA;FRU;2019;4;3;66;Maracuyá;Danlí;Pequeño;Cien und (20 lb);300;300
TGA;LA;FRU;2019;4;3;66;Melón Cantaloupe tipo Harper;Choluteca;Pequeño;Unidad (2.5 lb);10;10
TGA;LA;FRU;2019;4;3;66;Mora;Lepaterique;;Libra;20;20
TGA;LA;FRU;2019;4;3;66;Nance ácido;Choluteca;Grande;Libra;20;25
TGA;LA;FRU;2019;4;3;66;Naranja agria;Choluteca;Mediano;Cien und (45-50 lb);400;400
TGA;LA;FRU;2019;4;3;66;Naranja de jugo;Güinope;Mixto;25 und (9 lb);25;25
TGA;LA;FRU;2019;4;3;66;Naranja de jugo;Güinope;Mixto;Cien und (35-40 lb);100;100
TGA;LA;FRU;2019;4;3;66;Plátano maduro;Nicaragua;Mediano;Cien und (68 lb);500;520
TGA;LA;FRU;2019;4;3;66;Plátano verde;Nicaragua;Mediano;Cien und (68-72 lb);500;520
TGA;LA;FRU;2019;4;3;66;Sandía Mickey Lee;Choluteca;Grande;Unidad (14-15 lb);60;60
TGA;LA;FRU;2019;4;3;66;Sandía Mickey Lee;Choluteca;Mediano;Unidad (10-11 lb);50;50
TGA;LA;FRU;2019;4;3;66;Sandía Mickey Lee;Choluteca;Pequeño;Unidad (6-8 lb);15;15
TGA;LA;FRU;2019;4;3;66;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1 lb);10;10
TGA;LA;FRU;2019;4;3;66;Tamarindo con cáscara;Choluteca;;Saco (85 lb);400;500
TGA;LA;FRU;2019;4;3;66;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1.5 lb);20;20
TGA;LA;FRU;2019;4;3;66;Uva Red Globe, CAT 1;Chile;Mediano;Libra;50;50
TGA;LA;FRU;2019;4;4;67;Aguacate Hass;México;Grande;Caja plástica (6 kg);340;340
TGA;LA;FRU;2019;4;4;67;Aguacate Hass;México;Mediano;Caja plástica (6 kg);330;330
TGA;LA;FRU;2019;4;4;67;Aguacate Hass;México;Pequeño;Caja plástica (6 kg);320;320
TGA;LA;FRU;2019;4;4;67;Banano maduro;Guatemala;Mediano;Cien und (35 lb);80;80
TGA;LA;FRU;2019;4;4;67;Banano verde;Guatemala;Mediano;Cien und (35 lb);100;120
TGA;LA;FRU;2019;4;4;67;Carambola;Choluteca;Grande;Cien und (30 lb);200;200
TGA;LA;FRU;2019;4;4;67;Carambola;Choluteca;Mediano;Cien und (8-12 lb);100;120
TGA;LA;FRU;2019;4;4;67;Coco con agua;Tela;Mediano;Cien und (450-500 lb);800;1000
TGA;LA;FRU;2019;4;4;67;Coco seco;Tela;Mediano;Cien und (160 lb);1200;1200
TGA;LA;FRU;2019;4;4;67;Coco seco;Tela;Pequeño;Cien und (140 lb);1000;1000
TGA;LA;FRU;2019;4;4;67;Fresa;Guatemala;Mediano;Libra;35;35
TGA;LA;FRU;2019;4;4;67;Limón Persa;Comayagua;Grande;Cien und (30-35 lb);400;400
TGA;LA;FRU;2019;4;4;67;Limón Persa;Comayagua;Mediano;Cien und (20-25 lb);350;350
TGA;LA;FRU;2019;4;4;67;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 198;Unidad (0.25 lb);5;6
TGA;LA;FRU;2019;4;4;67;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 100;Unidad (0.50 lb);10;10
TGA;LA;FRU;2019;4;4;67;Maracuyá;Danlí;Mediano;Cien und (25 lb);400;450
TGA;LA;FRU;2019;4;4;67;Maracuyá;Danlí;Pequeño;Cien und (20 lb);300;300
TGA;LA;FRU;2019;4;4;67;Melón Cantaloupe tipo Harper;Choluteca;Pequeño;Unidad (2.5 lb);10;10
TGA;LA;FRU;2019;4;4;67;Mora;Lepaterique;;Libra;20;20
TGA;LA;FRU;2019;4;4;67;Nance ácido;Choluteca;Grande;Libra;20;25
TGA;LA;FRU;2019;4;4;67;Naranja agria;Choluteca;Mediano;Cien und (45-50 lb);400;450
TGA;LA;FRU;2019;4;4;67;Papaya Maradol;Comayagua;Grande;Unidad (8 lb);30;30
TGA;LA;FRU;2019;4;4;67;Papaya Maradol;Comayagua;Mediano;Unidad (6 lb);20;20
TGA;LA;FRU;2019;4;4;67;Papaya Maradol;Comayagua;Pequeño;Unidad (4 lb);15;15
TGA;LA;FRU;2019;4;4;67;Piña Golden;Lago de Yojoa;Grande;Unidad (6 lb);30;30
TGA;LA;FRU;2019;4;4;67;Piña Golden;Lago de Yojoa;Mediano;Unidad (4 lb);25;25
TGA;LA;FRU;2019;4;4;67;Piña Golden;Lago de Yojoa;Pequeño;Unidad (2.5 lb);20;20
TGA;LA;FRU;2019;4;4;67;Plátano maduro;Nicaragua;Mediano;Cien und (68 lb);500;520
TGA;LA;FRU;2019;4;4;67;Plátano verde;Nicaragua;Mediano;Cien und (68-72 lb);500;520
TGA;LA;FRU;2019;4;4;67;Sandía Mickey Lee;Choluteca;Grande;Unidad (14-15 lb);60;60
TGA;LA;FRU;2019;4;4;67;Sandía Mickey Lee;Choluteca;Mediano;Unidad (10-11 lb);50;50
TGA;LA;FRU;2019;4;4;67;Sandía Mickey Lee;Choluteca;Pequeño;Unidad (6-8 lb);40;40
TGA;LA;FRU;2019;4;4;67;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1 lb);10;10
TGA;LA;FRU;2019;4;4;67;Tamarindo con cáscara;Choluteca;;Saco (85 lb);400;500
TGA;LA;FRU;2019;4;4;67;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1.5 lb);20;20
TGA;LA;FRU;2019;4;5;68;Aguacate Hass;México;Grande;Caja plástica (6 kg);340;340
TGA;LA;FRU;2019;4;5;68;Aguacate Hass;México;Mediano;Caja plástica (6 kg);330;330
TGA;LA;FRU;2019;4;5;68;Aguacate Hass;México;Pequeño;Caja plástica (6 kg);320;320
TGA;LA;FRU;2019;4;5;68;Banano maduro;Guatemala;Mediano;Cien und (35 lb);80;80
TGA;LA;FRU;2019;4;5;68;Banano verde;Guatemala;Mediano;Cien und (35 lb);100;120
TGA;LA;FRU;2019;4;5;68;Carambola;Choluteca;Grande;Cien und (30 lb);200;200
TGA;LA;FRU;2019;4;5;68;Carambola;Choluteca;Mediano;Cien und (8-12 lb);100;120
TGA;LA;FRU;2019;4;5;68;Coco con agua;Tela;Mediano;Cien und (450-500 lb);800;1000
TGA;LA;FRU;2019;4;5;68;Coco seco;Tela;Mediano;Cien und (160 lb);1200;1200
TGA;LA;FRU;2019;4;5;68;Coco seco;Tela;Pequeño;Cien und (140 lb);1000;1000
TGA;LA;FRU;2019;4;5;68;Fresa;Guatemala;Mediano;Libra;35;35
TGA;LA;FRU;2019;4;5;68;Limón indio;Orocuina;Mediano;Cien und (10 lb);200;200
TGA;LA;FRU;2019;4;5;68;Limón indio;Orocuina;Pequeño;Cien und (7 lb);150;150
TGA;LA;FRU;2019;4;5;68;Limón Persa;Comayagua;Mediano;Cien und (20-25 lb);400;400
TGA;LA;FRU;2019;4;5;68;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 198;Unidad (0.25 lb);6;6
TGA;LA;FRU;2019;4;5;68;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 100;Unidad (0.50 lb);10;10
TGA;LA;FRU;2019;4;5;68;Maracuyá;Danlí;Mediano;Cien und (25 lb);400;450
TGA;LA;FRU;2019;4;5;68;Maracuyá;Danlí;Pequeño;Cien und (20 lb);300;300
TGA;LA;FRU;2019;4;5;68;Melón Cantaloupe tipo Harper;Choluteca;Pequeño;Unidad (2.5 lb);10;10
TGA;LA;FRU;2019;4;5;68;Mora;Lepaterique;;Libra;20;20
TGA;LA;FRU;2019;4;5;68;Nance ácido;Choluteca;Grande;Libra;20;25
TGA;LA;FRU;2019;4;5;68;Naranja agria;Choluteca;Mediano;Cien und (45-50 lb);400;450
TGA;LA;FRU;2019;4;5;68;Papaya Maradol;Comayagua;Grande;Unidad (8 lb);25;25
TGA;LA;FRU;2019;4;5;68;Papaya Maradol;Comayagua;Mediano;Unidad (6 lb);20;20
TGA;LA;FRU;2019;4;5;68;Papaya Maradol;Comayagua;Pequeño;Unidad (4 lb);15;15
TGA;LA;FRU;2019;4;5;68;Piña Golden;Lago de Yojoa;Grande;Unidad (6 lb);30;30
TGA;LA;FRU;2019;4;5;68;Piña Golden;Lago de Yojoa;Mediano;Unidad (4 lb);25;25
TGA;LA;FRU;2019;4;5;68;Piña Golden;Lago de Yojoa;Pequeño;Unidad (2.5 lb);20;20
TGA;LA;FRU;2019;4;5;68;Plátano maduro;Nicaragua;Mediano;Cien und (68 lb);500;520
TGA;LA;FRU;2019;4;5;68;Plátano verde;Nicaragua;Mediano;Cien und (68-72 lb);500;520
TGA;LA;FRU;2019;4;5;68;Sandía Mickey Lee;Choluteca;Grande;Unidad (14-15 lb);60;60
TGA;LA;FRU;2019;4;5;68;Sandía Mickey Lee;Choluteca;Mediano;Unidad (10-11 lb);50;50
TGA;LA;FRU;2019;4;5;68;Sandía Mickey Lee;Choluteca;Pequeño;Unidad (6-8 lb);40;40
TGA;LA;FRU;2019;4;5;68;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1 lb);10;10
TGA;LA;FRU;2019;4;5;68;Tamarindo con cáscara;Choluteca;;Saco (85 lb);400;500
TGA;LA;FRU;2019;4;5;68;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1.5 lb);20;20
TGA;LA;FRU;2019;4;5;68;Uva Red Globe, CAT 1;Chile;Mediano;Libra;50;50
TGA;LA;FRU;2019;4;8;69;Aguacate Hass;México;Grande;Caja plástica (6 kg);340;340
TGA;LA;FRU;2019;4;8;69;Aguacate Hass;México;Mediano;Caja plástica (6 kg);320;320
TGA;LA;FRU;2019;4;8;69;Aguacate Hass;México;Pequeño;Caja plástica (6 kg);300;300
TGA;LA;FRU;2019;4;8;69;Banano maduro;Guatemala;Mediano;Libra;80;80
TGA;LA;FRU;2019;4;8;69;Banano verde;Guatemala;Mediano;Libra;100;100
TGA;LA;FRU;2019;4;8;69;Coco seco;Tela;Pequeño;Cien und (140 lb);1200;1200
TGA;LA;FRU;2019;4;8;69;Fresa;Guatemala;Mediano;Libra;35;35
TGA;LA;FRU;2019;4;8;69;Limón indio;Orocuina;Pequeño;Cien und (7 lb);120;120
TGA;LA;FRU;2019;4;8;69;Limón Persa;Comayagua;Mediano;Cien und (20-25 lb);400;400
TGA;LA;FRU;2019;4;8;69;Mango mechón verde;Choluteca;Mediano;Cien und (40 lb);100;100
TGA;LA;FRU;2019;4;8;69;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 198;Unidad (0.25 lb);5;5
TGA;LA;FRU;2019;4;8;69;Manzana Red Delicious, CAT 1;Washington/EEUU;Calibre 100;Unidad (0.50 lb);10;10
TGA;LA;FRU;2019;4;8;69;Maracuyá;Danlí;Mediano;Cien und (25 lb);350;350
TGA;LA;FRU;2019;4;8;69;Maracuyá;Danlí;Pequeño;Cien und (20 lb);250;250
TGA;LA;FRU;2019;4;8;69;Melón Cantaloupe tipo Harper;Choluteca;Mediano;Unidad (3.5 lb);20;20
TGA;LA;FRU;2019;4;8;69;Mora;Guajiquiro;;Libra;20;20
TGA;LA;FRU;2019;4;8;69;Nance ácido;Choluteca;Mediano;Libra;20;20
TGA;LA;FRU;2019;4;8;69;Naranja agria;Choluteca;Mediano;Cien und (45-50 lb);300;300
TGA;LA;FRU;2019;4;8;69;Naranja de jugo;Güinope;Mixto;Cien und (35-40 lb);100;100
TGA;LA;FRU;2019;4;8;69;Piña Golden;Lago de Yojoa;Mediano;Unidad (4 lb);30;30
TGA;LA;FRU;2019;4;8;69;Piña Golden;Lago de Yojoa;Pequeño;Unidad (2.5 lb);25;25
TGA;LA;FRU;2019;4;8;69;Plátano maduro;Nicaragua;Mediano;Cien und (68 lb);540;540
TGA;LA;FRU;2019;4;8;69;Plátano verde;Nicaragua;Mediano;Cien und (68-72 lb);540;540
TGA;LA;FRU;2019;4;8;69;Sandía Mickey Lee;Olancho;Mediano;Unidad (10-11 lb);40;40
TGA;LA;FRU;2019;4;8;69;Sandía Mickey Lee;Olancho;Pequeño;Unidad (6-8 lb);30;30
TGA;LA;FRU;2019;4;8;69;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1 lb);10;10
TGA;LA;FRU;2019;4;8;69;Tamarindo con cáscara;Choluteca;;Saco (85 lb);500;500
TGA;LA;FRU;2019;4;8;69;Tamarindo con cáscara;Choluteca;;Bolsa plástica (1.5 lb);20;20
TGA;LA;FRU;2019;4;8;69;Tamarindo con cáscara;Comayagua;;Bolsa plástica (1 lb);10;10
TGA;LA;FRU;2019;4;8;69;Tamarindo con cáscara;Comayagua;;Saco (85 lb);500;500
TGA;LA;FRU;2019;4;8;69;Tamarindo con cáscara;Comayagua;;Bolsa plástica (1.5 lb);20;20
TGA;LA;FRU;2019;4;8;69;Uva Red Globe, CAT 1;Perú;Mediano;Libra;50;50
